date,tokens,likes,retweets,mencoes,hashtags,emojis
2019-10-27,"['br', '135', 'liga', 'eliseu', 'martin', 'bom', 'jesu', 'piauí', 'sendo', 'alargada', 'capitão', 'tarcísio', 'ministro', 'infraestrutura', 'breve', 'inaugurará', 'obra', 'hoje', 'conhecida', 'rodovia', 'soja', 'piauí', 'nordest', 'nordest', 'brasil']",49819,7872,[],[],['🇧🇷']
2019-10-27,"['agora', 'palmeira', 'x', 'vasco']",33167,3352,[],[],[]
2019-10-27,"['cerimonia', 'brevetacao', 'novo', 'paraquedista', 'exército', 'brasileiro', 'tard', 'estarei', 'jogo', 'palmeira', 'x', 'vasco', 'paulo']",25533,2702,[],[],[]
2019-10-27,"['apó', 'ler', 'face', 'apelo', 'leitor', 'vennicio', 'm', 'tele', 'pedindo', 'baixar', 'imposto', 'sobr', 'jogo', 'eletrônico', 'resolvi', 'consultar', 'equip', 'econômica', 'atualment', 'ipi', 'varia', '20', '50', 'ultimamo', 'estudo', 'baixálo', 'brasil', 'segundo', 'mercado', 'mundo', 'ness', 'setor']",104989,13087,[],[],[]
2019-10-27,"['amado', 'batista', 'eterna', 'amada']",56151,6223,[],[],[]
2019-10-27,"['agenda', 'goiânia', 'visita', 'comando', 'operaçõ', 'especiai', 'copesp']",24103,2732,[],[],[]
2019-10-27,"['cumprimento', 'president', 'maritoabdo', 'serena', 'firm', 'defesa', 'interess', 'paraguai', 'acordo', 'contratação', 'energia', 'previsto', 'tratado', 'itaipu', 'binacion', 'reforça', 'boa', 'relaçõ', 'país', 'permit', 'sigamo', 'trabalhando', 'junto', 'prol', 'povo']",30443,3473,['MaritoAbdo'],[],[]
2019-10-27,['odorizziofici'],3831,51,['ODORIZZIOficial'],[],['👍']
2019-10-27,"['kngvito', 'superricavrt', 'vou', 'falar', 'paulo', 'gued']",25816,2603,"['kngvito', 'SuperRicaVrt']",[],[]
2019-10-27,['alegaul'],9870,180,['alegaules'],[],['👍']
2019-10-27,['tacoc'],9861,233,['TACOCS'],[],['👍']
2019-10-27,"['fort', 'abraço', 'gamer']",145792,21709,[],[],"['👍', '🇧🇷']"
2019-10-27,"['descontrair', 'kkkkk', 'boa', 'noit', 'todo']",134235,14603,[],[],[]
2019-10-27,"['outrossim', 'trabalhando', 'viabilizar', 'reformulação', 'extinção', 'ancin']",48914,4702,[],[],[]
2019-10-27,"['recentement', 'tomei', 'conhecimento', 'sobr', 'liberação', 'captação', 'r', '530', 'mil', 'via', 'ancin', 'produção', 'film', 'sobr', 'campanha', 'eleiçõ', 'coerência', 'sugeri', 'voltassem', 'atrá', 'nessa', 'questão', 'concordamo', 'uso', 'dinheiro', 'público', 'fin']",70843,9249,[],[],[]
2019-10-27,"['breve', 'encontro', 'índio', 'manausam']",30038,4326,[],[],[]
2019-10-27,"['oportuno', 'informo', 'jamai', 'tratei', 'tema', 'sensívei', 'segurança', 'nacion', 'via', 'celular']",45458,4411,[],[],[]
2019-10-27,"['questão', 'segurança', 'nacion', 'informado', 'polícia', 'feder', 'justicagovbr', 'celular', 'invadido', 'quadrilha', 'presa', 'terça', '23', 'tentado', 'grave', 'contra', 'brasil', 'instituiçõ', 'durament', 'punido', 'brasil', 'terra', 'lei']",61852,8386,['JusticaGovBR'],[],[]
2019-10-27,"['cadastro', 'geral', 'empregado', 'desempregado', 'divulg', 'levantamento', 'junho', 'admissõ', 'demissõ', '48', 'mil', 'novo', 'emprego', 'gerado', 'maior', 'saldo', '6', 'ano', 'mê', 'semestr', '408', 'mil', 'novo', 'posto', 'trabalho', 'melhor', 'resultado', 'último', '5', 'ano', 'grand', 'dia']",38098,6159,[],[],[]
2019-10-27,"['pousando', 'manau', 'bem', 'escoltado', 'força', 'aérea', 'amazônia', 'deu', 'acima', 'todo']",57345,7213,[],[],['🇧🇷']
2019-10-27,"['hoje', 'manau', 'agenda', 'suframa', 'bem', 'colégio', 'militar', 'polícia', 'militar', 'amazona', 'bom', 'dia', 'todo']",27812,2937,[],[],[]
2019-10-27,"['jornal', 'estado', 'paulo', 'vai', 'eldorado', 'paulista', 'publica', 'matéria', 'direcionada', 'desacreditar', 'contudo', 'verdad', 'sempr', 'aparec', 'dua', 'senhora', 'desmentem', 'jornal', 'fake', 'assista']",37186,7108,[],[],[]
2019-10-27,"['segundo', 'dado', 'abracorp', 'turismo', 'negócio', 'cresceu', 'quas', '15', 'primeiro', 'semestr', 'dest', 'ano', 'relação', 'período', '2018', 'significa', 'aumento', 'aproximadament', 'r', '720', 'milhõ', 'movimentado', 'setor', 'totalizando', 'r', '557', 'bilhõ']",34860,4898,[],[],['👍']
2019-10-27,"['antonio196412', 'antonio', 'mensagem', 'lida', 'obrigado', 'fort', 'abraço', 'jb']",1245,77,['antonio196412'],[],[]
2019-10-27,"['tard', 'hoje', 'lançamo', 'programa', 'novo', 'mercado', 'gá', 'cujo', 'princip', 'objetivo', 'reduzir', 'preço', 'atravé', 'quebra', 'monopólio', 'petrobrá', 'livr', 'concorrência', 'energia', 'barata', 'consumo', 'doméstico', 'idustri']",55585,7508,[],[],"['🇧🇷', '👍']"
2019-10-27,[],42480,3506,[],[],"['👍', '🇧🇷']"
2019-10-27,"['segundo', 'dado', 'ministério', 'economia', 'relação', 'primeiro', 'semestr', '2017', 'apreensão', 'cocaína', 'receita', 'feder', 'dobrou', 'governo', 'brasil', 'firm', 'combat', 'tráfico', 'droga']",35730,5048,[],[],['🇧🇷']
2019-10-27,[],46979,8089,[],[],[]
2019-10-27,"['parabén', 'borisjohnson', 'novo', 'primeiroministro', 'reino', 'unido', 'eleito', 'compromisso', 'louvável', 'respeitar', 'desígnio', 'povo', 'britânico', 'cont', 'brasil', 'busca', 'livr', 'comércio', 'promoção', 'prosperidad', 'povo', 'defesa', 'liberdad', 'democracia']",33765,4318,['BorisJohnson'],[],[]
2019-10-27,[],27987,3657,[],[],[]
2019-10-27,"['chegada', 'vitória', 'conquistabahia']",46432,5650,[],[],['🇧🇷']
2019-10-27,"['brasil', 'refúgio', 'canalha', 'travestido', 'preso', 'político']",50013,5801,[],[],[]
2019-10-27,"['ministro', 'moro', 'retir', 'statu', 'refugiado', 'concedido', 'governo', 'lula', '2003', 'trê', 'terrorista', 'exercito', 'povo', 'paraguaio', 'epp', 'voltarão', 'paí', 'pagarão', 'crime', 'exemplo', 'cesar', 'battisti', 'preso', 'itália']",67488,9676,[],[],[]
2019-10-27,"['partida', 'vitória', 'conquista', 'inauguração', 'aeroporto', 'lamentável', 'decisão', 'governador', 'bahia', 'autoriz', 'presença', 'polícia', 'militar', 'segurança', 'pior', 'ainda', 'passou', 'responsabilidad', 'tal', 'negativa', 'comandant', 'geral']",44640,6003,[],[],[]
2019-10-27,"['credit', 'default', 'swap', 'cd', 'índice', 'mede', 'risco', 'paí', 'chegou', 'menor', 'patamar', '5', 'ano', 'indicando', 'recuperação', 'confiança', 'investidor', 'internacionai', 'brasil', 'junto', 'avanço', 'ingresso', 'ocd', 'acordo', 'mercosulu', 'colocando', 'brasil', 'lugar', 'merec']",33589,5453,[],[],['🇧🇷']
2019-10-27,"['amanhã', 'estarei', 'vitória', 'conquista', 'bahia', 'encontreim', 'algun', 'nordestino', 'brasília', 'alegria', 'censurei', 'film', 'bruna', 'surfistinha', 'apena', 'posso', 'admitir', 'dinheiro', 'público', 'fazer', 'film', 'pornô', 'assista']",33189,4881,[],[],[]
2019-10-27,"['próxima', 'quinta', 'membro', 'foro', 'paulo', 'criado', 'fidel', 'castro', 'lula', 'farc', 'outro', 'partido', 'esquerda', 'facçõ', 'criminosa', 'objetivo', 'dominar', 'américa', 'latina', 'reúnem', 'caracasvenezuela', 'discutir', 'projeto', 'poder', 'totalitário']",45631,9803,[],[],[]
2019-10-27,"['azevedokelvia', 'alderiex', 'junto']",1857,112,"['AzevedoKelvia', 'alderiex']",[],['🇧🇷']
2019-10-27,"['alderiex', 'boa', 'noit', 'fort', 'abraço']",2421,166,['alderiex'],[],[]
2019-10-27,"['contra', 'liberação', 'droga']",56237,7277,[],[],[]
2019-10-27,"['década', 'esquerda', 'infiltr', 'instituiçõ', 'passou', 'promov', 'ideologia', 'travestida', 'posicionamento', 'técnico', 'decreto', 'assinei', 'hoje', 'extingu', 'vaga', 'órgão', 'aparelhado', 'conselho', 'nacion', 'sobr', 'droga', 'acaba', 'vié', 'ideológico', 'discussõ']",62172,8369,[],[],[]
2019-10-27,"['relato', 'governo', 'vem', 'tratando', 'estado', 'paraíba', 'criticamo', 'algun', 'governador', 'nordest', 'nunca', 'abandonaremo', 'querido', 'povo', 'nordestino']",50343,9261,[],[],[]
2019-10-27,"['2', 'ano', 'porto', 'itaqui', 'maranhão', 'estará', 'ligado', 'ferrovia', 'porto', 'santo', '4', 'ano', 'faremo', 'brasil', 'então', 'esquecido', 'nordest', 'apesar', 'mídia', 'algun', 'governador']",43881,8216,[],[],[]
2019-10-27,"['querer', 'descobrimo', 'melancia', 'defensor', 'guerrilha', 'araguaia', 'pleno', 'século', 'xxi']",44425,4826,[],[],[]
2019-10-27,"['daquel', 'governador', 'pior', 'maranhão', 'falei', 'reservadament', 'ministro', 'nenhuma', 'crítica', 'povo', 'nordestino', 'irmão', 'melhor', 'tudo', 'ver', 'único', 'gener', 'luiz', 'rocha', 'paiva', 'aliar', 'pcdob', 'flávio', 'dino', 'p', 'chamar', 'antipatriótico']",62630,8694,[],[],[]
2019-10-27,"['depoimento', 'marco', 'mion', 'sobr', 'nova', 'lei', 'inclui', 'dado', 'específico', 'sobr', 'autismo', 'censo', '2020', 'sancionei', 'nesta', 'semana']",32559,5136,[],[],[]
2019-10-27,"['brasília', 'capit', 'moto', 'week', 'maior', 'encontro', 'motociclista', 'américa', 'latina']",29284,3736,[],[],"['🇧🇷', '🛵']"
2019-10-27,"['dado', 'janeiro', 'maio', 'dest', 'ano', 'apontam', 'aumento', '70', 'apreensão', 'cocaína', 'polícia', 'feder', 'todo', 'brasil', 'relação', 'ano', 'passado', 'quas', '40', 'tonelada', 'tirada', 'circulação', '16', 'período', '2018', 'família', 'brasileira', 'agradecem']",34153,5370,[],[],"['🇧🇷', '👍']"
2019-10-27,"['além', 'descobrir', 'novo', 'talento', 'atrair', 'grand', 'investimento', 'programa', 'deve', 'produzir', 'tecnologia', 'facilitarão', 'vida', 'gerarão', 'novo', 'emprego']",24959,2578,[],[],['🇧🇷']
2019-10-27,"['começ', 'hoje', 'última', 'fase', 'inovativa', 'brasil', 'programa', 'aceleração', 'startup', 'governo', 'feder', 'reestruturado', 'tornar', 'maior', 'programa', 'aceleração', 'américa', 'latina', 'iniciativa', 'impactant', 'ecossistema', 'inovação', 'tecnológica', 'paí']",36003,4114,[],[],['👍']
2019-10-27,"['vou', 'falar', 'pt', 'sempr', 'adianta', 'chorar', 'porqu', 'perderam', 'eleição', 'crime', 'devem', 'ignorado', 'efeito', 'devastador', 'desgoverno', 'quadrilha', 'ainda', 'podem', 'sentido', 'papel', 'todo', 'ama', 'brasil', 'lembrar', 'culpado']",83024,13456,[],[],[]
2019-10-27,"['sempr', 'defendi', 'liberdad', 'imprensa', 'conscient', 'papel', 'políticoideológico', 'atual', 'maior', 'part', 'contrário', 'interess', 'brasileiro', 'contamina', 'informação', 'gera', 'desinformação', 'fundo', 'morrem', 'saudad', 'pt']",48543,5897,[],[],[]
2019-10-27,"['adianta', 'imprensa', 'pintar', 'inimigo', 'nenhum', 'president', 'recebeu', 'tanto', 'jornalista', 'planalto', 'quanto', 'usado', 'dessa', 'boa', 'vontad', 'distorc', 'palavra', 'mudar', 'agir', 'má', 'fé', 'invé', 'reproduzir', 'realidad', 'fato']",70973,9093,[],[],[]
2019-10-27,"['homem', 'ambição', 'deve', 'comprar', 'lote', 'cemitério']",31839,3740,[],[],[]
2019-10-27,"['live', 'semana', '18072019', 'completa', 'disponível', 'canal', 'jair', 'bolsonaro', 'youtub']",13533,1845,[],[],[]
2019-10-27,"['primeira', 'participação', 'cúpula', 'mercosul', 'alcançamo', 'resultado', 'fazem', 'diferença', 'vida', 'cidadão', 'destaco', 'acordo', 'fechado', 'eliminar', 'cobrança', 'roam', 'telefonia', 'viaja', 'paí', 'outro', 'dentro', 'bloco', 'seguimo', 'desburocratizando']",36552,4604,[],[],['🇧🇷']
2019-10-27,[],19957,2190,[],[],[]
2019-10-27,"['período', 'nasci', 'novo', 'agradeço', 'deu', 'vida', 'todo', 'apoio']",44504,4386,[],[],['🇧🇷']
2019-10-27,"['descontrair', 'proibido', 'queimar', 'ovo', 'kkkk']",45311,5622,[],[],[]
2019-10-27,"['200', 'dia', 'governo', 'fizemo', 'ainda', 'fazer', 'junto', 'mudando', 'destino', 'brasil', 'via', 'planalto']",30229,5329,['planalto'],[],['🇧🇷']
2019-10-27,"['programa', 'funciona', 'adesão', 'então', 'participa', 'universidad', 'assim', 'desejar', 'expectativa', 'alocado', 'bilhõ', 'anualment', 'investido', 'própria', 'educação', 'premiando', 'professor', 'publicarem', 'artigo', 'revista', 'ponta', 'viabilizando', 'açõ', 'cultura']",27475,2970,[],[],[]
2019-10-27,"['ontem', 'audiência', 'mec', 'ministro', 'abrahamweint', 'lançou', 'futures', 'programa', 'possibilita', 'arrecadação', 'patrocínio', 'pesquisa', 'criação', 'empresa', 'aproximando', 'universitário', 'mercado', 'trabalho', 'brasil', 'modelo', 'melhor', 'universidad', 'mundo']",38049,4346,['AbrahamWeint'],[],[]
2019-10-27,"['hoje', 'petrobrá', 'anuncia', 'redução', 'preço', 'litro', 'gasolina', '21', 'diesel', '22']",64513,8653,[],[],['👍']
2019-10-27,"['atendendo', 'necessidad', 'comunidad', 'autista', 'brasil', 'reconhecendo', 'importância', 'tema', 'sancionamo', 'hoje', 'lei', '138612019', 'inclui', 'dado', 'específico', 'sobr', 'autismo', 'censo', 'ibg', 'boa', 'tard', 'todo']",53716,6682,[],[],[]
2019-10-27,"['mercosul', 'novo', 'president', 'obrigado', 'brasil', 'confiança']",60942,7529,[],[],['🇧🇷']
2019-10-27,"['retomada', 'crescimento', 'econômico', 'liderança', 'brasil', 'século', 'xxi', 'tudo', 'século', 'américa', 'sul', 'vamo', 'mudar', 'rumo', 'história']",29194,3146,[],[],['🇧🇷']
2019-10-27,"['nest', 'semestr', 'assumiremo', 'presidência', 'mercosul', 'plano', 'ação', 'ambicioso', 'eliminar', 'vié', 'ideológico', 'bloco', 'enxugar', 'estrutura', 'revisar', 'tarifa', 'externa', 'comum', 'acelerar', 'negociaçõ', 'comerciai', 'grand', 'economia', 'todo', 'mundo']",29569,3204,[],[],[]
2019-10-27,"['santa', 'fé', 'argentina', 'cúpula', 'mercosul', 'momento', 'celebração', 'bloco', 'histórico', 'acordo', 'união', 'europeia', 'ajudará', 'modernizar', 'economia', 'estimular', 'crescimento', 'gerar', 'emprego', 'trabalho', 'pode', 'parar']",46559,5009,[],[],[]
2019-10-27,[],44273,6817,[],[],['👍']
2019-10-27,"['grand', 'notícia', 'conseguimo', 'concluir', 'venda', 'cinco', 'aeronav', 'embraer', 'kc390', 'força', 'aérea', 'portuguesa', 'apó', 'autorização', 'aquisição', 'governo', 'portug', 'contribuiu', 'ativament', 'desenvolvimento', 'kc', 'exemplo', 'tecnologia', 'ponta', 'produzimo', 'brasil']",56280,6772,[],[],[]
2019-10-27,"['rafinhabasto', 'fort', 'abraço']",13649,1630,['rafinhabastos'],[],[]
2019-10-27,"['dado', 'oficiai', 'sinesp', 'apontam', 'queda', 'quas', '38', 'roubo', 'carga', '41', 'roubo', 'instituiçõ', 'financeira', 'primeiro', 'trimestr', 'dest', 'ano', 'relação', 'período', 'ano', 'passado', 'grand', 'dia']",35575,5381,[],[],['👍']
2019-10-27,"['universidad', 'integração', 'lusofonia', 'afrobrasileira', 'feder', 'lançou', 'vestibular', 'candidato', 'transexu', 'sic', 'travesti', 'intersexuai', 'pessoa', 'binário', 'intervenção', 'mec', 'reitoria', 'posicion', 'suspensão', 'imediata', 'edit', 'anulação', 'posteriori']",47789,6153,[],[],[]
2019-10-27,"['brasil', '1', 'paí', 'mundo', 'beleza', 'naturai', 'último', 'receita', 'turismo', 'fernando', 'noronha', 'exemplo', 'deve', 'fazer', 'turismo', 'taxa', 'federai', 'contrato', '2012', 'estaduai', 'abusiva', 'part', 'urbana', 'ilha', 'abandonada', 'população', 'desassistida']",42334,6103,[],[],[]
2019-10-27,"['ness', 'evento', 'ministro', 'estará', 'licença', 'especi', 'remunerada', 'autorizado', 'pr']",24933,2099,[],[],[]
2019-10-27,"['ministro', 'florida', 'ond', 'reuniõ', 'promov', 'parceria', 'cubesat', 'pesquisa', 'ambient', 'microgravidad', 'nasa', 'encontrará', 'astronauta', 'durant', 'comemoraçõ', '50', 'ano', 'pouso', 'apollo', 'xi', 'lua']",33227,3460,['Astro_Pontes'],[],[]
2019-10-27,"['marianatomadon', 'mariana', 'obrigado', 'boa', 'semana']",1143,43,['marianatomadon'],[],[]
2019-10-27,"['marcelomakt', 'marcelo', 'boa', 'semana']",848,27,['MarceloMakt'],[],['👍']
2019-10-27,"['pjcmota', 'abraço', 'bodyboard']",1744,88,['pjcmota'],[],['👍']
2019-10-27,"['quebramo', 'monopólio', 'diminuímo', 'burocracia', 'brasil', 'bateu', 'record', 'apreensão', 'droga', 'reduziu', 'consideravelment', 'homicídio', 'apena', '7', 'mese', 'espalha', 'vamo', 'mal', 'pior', 'manifesta', 'desejo', 'realidad', 'mudando', 'brasil', 'melhor']",63245,9695,[],[],['🇧🇷']
2019-10-27,"['fechamo', 'maior', 'acordo', 'comerci', 'história', 'demo', 'grand', 'passo', 'ingresso', 'ocd', 'retomamo', 'obra', 'iniciada', 'década', 'realizamo', 'vária', 'concessõ', 'retorno', 'acima', 'esperado', 'otimizamo', 'combat', 'fraud', 'inss', 'segurodefeso', 'reduzimo', 'preço', 'cnh']",74709,10601,[],[],[]
2019-10-27,"['toda', 'solidariedad', 'padr', 'marcelo', 'rossi', 'deu', 'olh', 'brasil']",78564,6693,[],[],['🇧🇷']
2019-10-27,"['cumprimento', 'mctic', 'anatel', 'anúncio', 'fim', 'taxa', 'administrativa', 'r', '20000', 'radioamador', 'partir', 'outubro', 'anatel', 'revog', '173', 'resoluçõ', 'desd', 'janeiro', 'mesma', 'linha', 'ministério', 'economia', 'visando', 'desburocratização']",37100,5004,[],[],[]
2019-10-27,"['grand', 'notícia', 'levantamento', 'monitor', 'violência', 'g1', 'indica', 'número', 'mort', 'violenta', 'caiu', '22', 'primeiro', '5', 'mese', 'dest', 'ano', 'levandos', 'conta', 'período', 'ano', 'passado', 'duvida', 'caminho', 'certo']",50180,6990,[],[],"['🇧🇷', '👍']"
2019-10-27,"['donald', 'trump', 'deputado', 'eduardo', 'bolsonarosp', '2003', 'cá', 'sabe', 'embaixador', 'washington', 'ness', 'período', 'relaçõ', 'estado', 'unido']",29426,4673,['BolsonaroSP'],[],[]
2019-10-27,"['vídeo', 'vazou', 'acaso', 'nele', 'nunca', 'viu', 'tanta', 'pessoa', 'mal', 'inimiga', 'democracia', 'liberdad', 'junta', 'jogo', 'poder', 'vitimização', 'pt', 'última', 'carta', 'foro', 'paulo', 'caracasvenezuela', '24', '28julho']",44074,11430,[],[],[]
2019-10-27,"['ramal', 'agrest', 'começ', 'governo', 'deixaremo', 'obra', 'parada', 'respeito', 'recurso', 'público', 'irmão', 'nordest', 'parabén', 'ministro', 'gustavo', 'canuto']",33371,5946,[],[],[]
2019-10-27,"['explica', 'president', 'ibg', 'censo', 'carec', 'critério', 'específico', 'relação', 'autismo', 'inviabilizando', 'levantamento', 'adequado', 'exist', 'proposta', 'precisa', 'técnica', 'trará', 'resultado', '2', 'ano', 'ant', 'agilizando', 'desenvolvimento', 'política', 'pública', 'eficient']",14225,2138,[],[],[]
2019-10-27,"['lembrams', 'caminhõ', 'atolado', 'br', '163', 'parabén', 'exército', 'ministro', 'capitãoim', 'tarcísio', 'freita']",61876,11013,[],[],[]
2019-10-27,"['êxito', 'força', 'armada', 'permanent', 'defesa', 'soberania', 'nacion', 'marinha', 'lançou', 'pleno', 'sucesso', '3o', 'protótipo', 'míssil', 'antinavio', 'sendo', 'desenvolvido', 'integralment', 'paí', 'brasil', 'autossuficiência', 'tecnológica', 'parabén', 'marmilbr']",22732,2931,['marmilbr'],[],[]
2019-10-27,"['dentr', 'vário', 'ponto', 'mp', 'dispensa', 'alvará', 'funcionamento', 'atividad', 'econômica', 'baixo', 'risco', 'serviço', 'borracharia', 'ensino', 'língua', 'musica', 'dança', 'cabeleireiro', 'manicur', 'etc', 'brasil', 'tirando', 'cada', 'vez', 'peso', 'costa', 'quer', 'empreend']",21389,2617,[],[],[]
2019-10-27,"['avanço', 'caminho', 'mp', 'liberdad', 'econômica', 'dentr', 'outro', 'ponto', 'dispensa', 'alvará', 'poder', 'público', 'atividad', 'econômica', 'baixo', 'risco', 'aprovada', 'comissão', 'congresso', 'agora', 'votada', 'câmara', 'senado', 'meno', 'burocracia', 'emprego']",31987,3860,[],[],['🇧🇷']
2019-10-27,"['boa', 'noit', 'todo']",39135,2129,[],[],[]
2019-10-27,"['medida', 'simpl', 'facilita', 'vida', 'cidadão']",24074,3462,[],[],['🇧🇷']
2019-10-27,"['onu', 'governo', 'jair', 'bolsonaro', 'apresentará', 'prioridad', 'documento', 'candidatura', 'reeleição', 'conselho', 'direito', 'humano', 'onu', 'principai', 'pauta', 'ligada', 'fortalecimento', 'estrutura', 'familiar', 'exclusão', 'mençõ', 'gênero']",38961,5286,[],[],[]
2019-10-27,"['terezacr', 'parabén', 'ministra']",16468,654,['TerezaCrisMS'],[],['👍']
2019-10-27,"['hoje', '03', 'completa', 'ano', 'vida', 'parabén', 'eduardo', 'bolsonarosp', 'sucesso', 'felicidad', 'deu', 'abenço']",39477,2632,['BolsonaroSP'],[],['🇧🇷']
2019-10-27,"['grand', 'dia']",96141,10622,[],[],[]
2019-10-27,"['cumprimento', 'câmara', 'deputado', 'pessoa', 'president', 'rodrigomaia', 'aprovação', '1', 'turno', '379x131', 'pec', 'nova', 'previdência', 'brasil', 'cada', 'vez', 'próximo', 'entrar', 'caminho', 'emprego', 'prosperidad']",82230,10674,['RodrigoMaia'],[],"['🇧🇷', '👍']"
2019-10-27,"['passado', 'todo', 'sabem', 'método', 'outro', 'hoje', 'parlamento', 'conscient', 'responsabilidad', 'devem', 'aprovar', 'aperfeiçoar', 'sempr', 'focado', 'bem', 'todo']",30225,3225,[],[],[]
2019-10-27,"['emenda', 'constitucion', '862015', 'tornou', 'emenda', 'parlamentar', 'individuai', 'impositiva', 'portanto', 'independ', 'vontad', 'president', 'liberação', 'outro', 'recurso', 'previsto', 'orçamento', 'havendo', 'disponibilidad', 'liberado', 'obra', 'estado', 'município']",38691,4540,[],[],[]
